,98385XAM8 Corp,341081EY9 Corp,70213HAA6 Corp,002819AC4 Corp,742718DF3 Corp
Company,XTO Energy Inc,Florida Power & Light Co,Mass General Brigham Inc,Abbott Laboratories,Procter & Gamble Co/The
Ticker,XOM,NEE,PARHC,ABT,PG
Rating,AA-,AA-,AA-,AA-,AA-
Issue Date,2007-07-19 00:00:00,2007-04-17 00:00:00,2007-06-28 00:00:00,2007-11-09 00:00:00,2007-03-05 00:00:00
Maturity Date,2037-08-01 00:00:00,2037-05-01 00:00:00,2037-07-01 00:00:00,2037-11-30 00:00:00,2037-03-05 00:00:00
2017-04-18 00:00:00,141.332,80.499,80.499,80.499,80.499
2017-04-19 00:00:00,140.68,78.981,78.981,78.981,78.981
2017-04-20 00:00:00,140.178,79.315,79.315,79.315,79.315
2017-04-21 00:00:00,140.005,78.702,78.702,78.702,78.702
2017-04-24 00:00:00,139.426,78.389,78.389,78.389,78.389
2017-04-25 00:00:00,138.164,79.897,79.897,79.897,79.897
2017-04-26 00:00:00,139.475,80.641,80.641,80.641,80.641
2017-04-27 00:00:00,139.644,79.247,79.247,79.247,79.247
2017-04-28 00:00:00,139.968,80.569,80.569,80.569,80.569
2017-05-01 00:00:00,139.397,80.078,80.078,80.078,80.078
2017-05-02 00:00:00,140.055,79.621,79.621,79.621,79.621
2017-05-03 00:00:00,139.747,79.802,79.802,79.802,79.802
2017-05-04 00:00:00,139.119,77.876,77.876,77.876,77.876
2017-05-05 00:00:00,139.502,78.061,78.061,78.061,78.061
2017-05-08 00:00:00,138.716,77.404,77.404,77.404,77.404
2017-05-09 00:00:00,138.649,77.138,77.138,77.138,77.138
2017-05-10 00:00:00,138.657,78.621,78.621,78.621,78.621
2017-05-11 00:00:00,138.819,79.256,79.256,79.256,79.256
2017-05-12 00:00:00,139.754,78.636,78.636,78.636,78.636
2017-05-15 00:00:00,139.708,79.473,79.473,79.473,79.473
2017-05-16 00:00:00,139.774,79.476,79.476,79.476,79.476
2017-05-17 00:00:00,141.798,78.56,78.56,78.56,78.56
2017-05-18 00:00:00,141.762,77.552,77.552,77.552,77.552
2017-05-19 00:00:00,141.615,78.407,78.407,78.407,78.407
2017-05-22 00:00:00,141.236,78.693,78.693,78.693,78.693
2017-05-23 00:00:00,140.605,78.753,78.753,78.753,78.753
2017-05-24 00:00:00,140.892,78.916,78.916,78.916,78.916
2017-05-25 00:00:00,140.841,77.482,77.482,77.482,77.482
2017-05-26 00:00:00,140.937,77.935,77.935,77.935,77.935
2017-05-30 00:00:00,141.708,78.2,78.2,78.2,78.2
2017-05-31 00:00:00,141.755,77.789,77.789,77.789,77.789
2017-06-01 00:00:00,141.709,78.047,78.047,78.047,78.047
2017-06-02 00:00:00,142.581,77.623,77.623,77.623,77.623
2017-06-05 00:00:00,142.139,77.065,77.065,77.065,77.065
2017-06-06 00:00:00,142.603,76.859,76.859,76.859,76.859
2017-06-07 00:00:00,141.993,75.385,75.385,75.385,75.385
2017-06-08 00:00:00,141.824,74.379,74.379,74.379,74.379
2017-06-09 00:00:00,141.623,75.271,75.271,75.271,75.271
2017-06-12 00:00:00,141.478,75.307,75.307,75.307,75.307
2017-06-13 00:00:00,141.026,76.267,76.267,76.267,76.267
2017-06-14 00:00:00,142.172,76.308,76.308,76.308,76.308
2017-06-15 00:00:00,141.682,74.626,74.626,74.626,74.626
2017-06-16 00:00:00,142.115,73.873,73.873,73.873,73.873
2017-06-19 00:00:00,141.267,74.055,74.055,74.055,74.055
2017-06-20 00:00:00,141.82,72.136,72.136,72.136,72.136
2017-06-21 00:00:00,142.11,69.973,69.973,69.973,69.973
2017-06-22 00:00:00,142.552,70.636,70.636,70.636,70.636
2017-06-23 00:00:00,142.301,70.835,70.835,70.835,70.835
2017-06-26 00:00:00,142.306,71.905,71.905,71.905,71.905
2017-06-27 00:00:00,140.672,73.641,73.641,73.641,73.641
2017-06-28 00:00:00,140.236,73.46,73.46,73.46,73.46
2017-06-29 00:00:00,139.47,72.94,72.94,72.94,72.94
2017-06-30 00:00:00,138.867,72.975,72.975,72.975,72.975
2017-07-03 00:00:00,138.203,73.187,73.187,73.187,73.187
2017-07-05 00:00:00,138.291,72.496,72.496,72.496,72.496
2017-07-06 00:00:00,137.588,72.429,72.429,72.429,72.429
2017-07-07 00:00:00,137.59,71.985,71.985,71.985,71.985
2017-07-10 00:00:00,138.398,71.829,71.829,71.829,71.829
2017-07-11 00:00:00,138.669,72.204,72.204,72.204,72.204
2017-07-12 00:00:00,139.322,73.304,73.304,73.304,73.304
2017-07-13 00:00:00,138.871,73.363,73.363,73.363,73.363
2017-07-14 00:00:00,139.117,73.939,73.939,73.939,73.939
2017-07-17 00:00:00,139.574,73.523,73.523,73.523,73.523
2017-07-18 00:00:00,140.465,73.759,73.759,73.759,73.759
2017-07-19 00:00:00,139.855,74.256,74.256,74.256,74.256
2017-07-20 00:00:00,139.963,74.658,74.658,74.658,74.658
2017-07-21 00:00:00,140.396,73.409,73.409,73.409,73.409
2017-07-24 00:00:00,140.136,73.215,73.215,73.215,73.215
2017-07-25 00:00:00,138.806,74.387,74.387,74.387,74.387
2017-07-26 00:00:00,139.511,74.591,74.591,74.591,74.591
2017-07-27 00:00:00,139.218,74.115,74.115,74.115,74.115
2017-07-28 00:00:00,139.618,74.197,74.197,74.197,74.197
2017-07-31 00:00:00,139.586,74.518,74.518,74.518,74.518
2017-08-01 00:00:00,140.284,73.997,73.997,73.997,73.997
2017-08-02 00:00:00,139.984,74.379,74.379,74.379,74.379
2017-08-03 00:00:00,140.69,75.084,75.084,75.084,75.084
2017-08-04 00:00:00,140.025,75.442,75.442,75.442,75.442
2017-08-07 00:00:00,140.3,75.401,75.401,75.401,75.401
2017-08-08 00:00:00,140.138,75.304,75.304,75.304,75.304
2017-08-09 00:00:00,140.375,74.69,74.69,74.69,74.69
2017-08-10 00:00:00,141.117,74.483,74.483,74.483,74.483
2017-08-11 00:00:00,141.3,74.462,74.462,74.462,74.462
2017-08-14 00:00:00,140.848,74.619,74.619,74.619,74.619
2017-08-15 00:00:00,140.098,75.298,75.298,75.298,75.298
2017-08-16 00:00:00,140.776,76.267,76.267,76.267,76.267
2017-08-17 00:00:00,141.47,76.373,76.373,76.373,76.373
2017-08-18 00:00:00,141.454,76.418,76.418,76.418,76.418
2017-08-21 00:00:00,141.651,76.36,76.36,76.36,76.36
2017-08-22 00:00:00,141.276,76.835,76.835,76.835,76.835
2017-08-23 00:00:00,142.185,76.426,76.426,76.426,76.426
2017-08-24 00:00:00,140.7,76.39,76.39,76.39,76.39
2017-08-25 00:00:00,141.367,76.849,76.849,76.849,76.849
2017-08-28 00:00:00,141.586,76.385,76.385,76.385,76.385
2017-08-29 00:00:00,141.791,76.462,76.462,76.462,76.462
2017-08-30 00:00:00,141.709,76.345,76.345,76.345,76.345
2017-08-31 00:00:00,141.908,76.679,76.679,76.679,76.679
2017-09-01 00:00:00,140.943,76.866,76.866,76.866,76.866
2017-09-05 00:00:00,142.811,77.207,77.207,77.207,77.207
2017-09-06 00:00:00,141.8,77.951,77.951,77.951,77.951
2017-09-07 00:00:00,143.009,78.388,78.388,78.388,78.388
2017-09-08 00:00:00,142.844,77.959,77.959,77.959,77.959
2017-09-11 00:00:00,141.635,78.114,78.114,78.114,78.114
2017-09-12 00:00:00,140.729,78.327,78.327,78.327,78.327
2017-09-13 00:00:00,140.284,80.073,80.073,80.073,80.073
2017-09-14 00:00:00,140.303,81.722,81.722,81.722,81.722
2017-09-15 00:00:00,140.178,80.588,80.588,80.588,80.588
2017-09-18 00:00:00,139.665,80.638,80.638,80.638,80.638
2017-09-19 00:00:00,139.474,80.71,80.71,80.71,80.71
2017-09-20 00:00:00,139.226,81.134,81.134,81.134,81.134
2017-09-21 00:00:00,139.03,80.725,80.725,80.725,80.725
2017-09-22 00:00:00,139.493,80.207,80.207,80.207,80.207
2017-09-25 00:00:00,139.97,81.097,81.097,81.097,81.097
2017-09-26 00:00:00,139.84,81.714,81.714,81.714,81.714
2017-09-27 00:00:00,138.495,82.015,82.015,82.015,82.015
2017-09-28 00:00:00,139.151,81.817,81.817,81.817,81.817
2017-09-29 00:00:00,138.991,82.318,82.318,82.318,82.318
2017-10-02 00:00:00,138.769,81.746,81.746,81.746,81.746
2017-10-03 00:00:00,139.015,81.772,81.772,81.772,81.772
2017-10-04 00:00:00,139.038,82.217,82.217,82.217,82.217
2017-10-05 00:00:00,138.549,82.317,82.317,82.317,82.317
2017-10-06 00:00:00,138.513,82.116,82.116,82.116,82.116
2017-10-10 00:00:00,138.487,81.984,81.984,81.984,81.984
2017-10-11 00:00:00,138.705,82.062,82.062,82.062,82.062
2017-10-12 00:00:00,139.157,81.845,81.845,81.845,81.845
2017-10-13 00:00:00,139.905,81.852,81.852,81.852,81.852
2017-10-16 00:00:00,139.326,82.164,82.164,82.164,82.164
2017-10-17 00:00:00,139.307,82.208,82.208,82.208,82.208
2017-10-18 00:00:00,141.085,82.247,82.247,82.247,82.247
2017-10-19 00:00:00,141.32,82.155,82.155,82.155,82.155
2017-10-20 00:00:00,140.388,81.883,81.883,81.883,81.883
2017-10-23 00:00:00,140.643,81.985,81.985,81.985,81.985
2017-10-24 00:00:00,139.543,81.864,81.864,81.864,81.864
2017-10-25 00:00:00,139.337,81.321,81.321,81.321,81.321
2017-10-26 00:00:00,138.824,80.963,80.963,80.963,80.963
2017-10-27 00:00:00,139.841,81.078,81.078,81.078,81.078
2017-10-30 00:00:00,140.197,80.802,80.802,80.802,80.802
2017-10-31 00:00:00,140.12,81.257,81.257,81.257,81.257
2017-11-01 00:00:00,140.166,82.458,82.458,82.458,82.458
2017-11-02 00:00:00,140.497,82.806,82.806,82.806,82.806
2017-11-03 00:00:00,140.807,82.652,82.652,82.652,82.652
2017-11-06 00:00:00,141.278,82.976,82.976,82.976,82.976
2017-11-07 00:00:00,141.498,82.705,82.705,82.705,82.705
2017-11-08 00:00:00,141.102,82.007,82.007,82.007,82.007
2017-11-09 00:00:00,140.81,81.135,81.135,81.135,81.135
2017-11-10 00:00:00,139.704,81.336,81.336,81.336,81.336
2017-11-13 00:00:00,139.575,81.459,81.459,81.459,81.459
2017-11-14 00:00:00,140.206,79.951,79.951,79.951,79.951
2017-11-15 00:00:00,141.017,77.873,77.873,77.873,77.873
2017-11-16 00:00:00,139.973,79.075,79.075,79.075,79.075
2017-11-17 00:00:00,140.6,79.967,79.967,79.967,79.967
2017-11-20 00:00:00,140.243,79.612,79.612,79.612,79.612
2017-11-21 00:00:00,140.415,79.707,79.707,79.707,79.707
2017-11-22 00:00:00,140.911,80.31,80.31,80.31,80.31
2017-11-24 00:00:00,140.519,80.692,80.692,80.692,80.692
2017-11-27 00:00:00,140.792,80.303,80.303,80.303,80.303
2017-11-28 00:00:00,143.314,80.219,80.219,80.219,80.219
2017-11-29 00:00:00,142.344,80.182,80.182,80.182,80.182
2017-11-30 00:00:00,142.669,80.146,80.146,80.146,80.146
2017-12-01 00:00:00,143.5,80.936,80.936,80.936,80.936
2017-12-04 00:00:00,142.207,81.393,81.393,81.393,81.393
2017-12-05 00:00:00,142.511,82.232,82.232,82.232,82.232
2017-12-06 00:00:00,142.727,81.491,81.491,81.491,81.491
2017-12-07 00:00:00,143.578,81.39,81.39,81.39,81.39
2017-12-08 00:00:00,143.49,81.556,81.556,81.556,81.556
2017-12-11 00:00:00,142.122,81.183,81.183,81.183,81.183
2017-12-12 00:00:00,141.972,81.515,81.515,81.515,81.515
2017-12-13 00:00:00,142.984,81.541,81.541,81.541,81.541
2017-12-14 00:00:00,142.515,81.511,81.511,81.511,81.511
2017-12-15 00:00:00,142.725,81.073,81.073,81.073,81.073
2017-12-18 00:00:00,141.85,80.759,80.759,80.759,80.759
2017-12-19 00:00:00,140.935,80.468,80.468,80.468,80.468
2017-12-20 00:00:00,140.192,80.307,80.307,80.307,80.307
2017-12-21 00:00:00,140.354,80.369,80.369,80.369,80.369
2017-12-22 00:00:00,140.622,79.986,79.986,79.986,79.986
2017-12-26 00:00:00,141.24,80.423,80.423,80.423,80.423
2017-12-27 00:00:00,142.658,80.926,80.926,80.926,80.926
2017-12-28 00:00:00,142.325,80.978,80.978,80.978,80.978
2017-12-29 00:00:00,142.642,81.283,81.283,81.283,81.283
2018-01-02 00:00:00,141.656,81.511,81.511,81.511,81.511
2018-01-03 00:00:00,141.747,82.96,82.96,82.96,82.96
2018-01-04 00:00:00,142.505,84.249,84.249,84.249,84.249
2018-01-05 00:00:00,142.063,85.221,85.221,85.221,85.221
2018-01-08 00:00:00,142.039,85.394,85.394,85.394,85.394
2018-01-09 00:00:00,140.723,85.413,85.413,85.413,85.413
2018-01-10 00:00:00,140.776,85.796,85.796,85.796,85.796
2018-01-11 00:00:00,140.877,86.172,86.172,86.172,86.172
2018-01-12 00:00:00,141.033,86.167,86.167,86.167,86.167
2018-01-16 00:00:00,141.072,86.312,86.312,86.312,86.312
2018-01-17 00:00:00,140.326,85.821,85.821,85.821,85.821
2018-01-18 00:00:00,141.364,85.651,85.651,85.651,85.651
2018-01-19 00:00:00,139.908,85.115,85.115,85.115,85.115
2018-01-22 00:00:00,140.211,85.15,85.15,85.15,85.15
2018-01-23 00:00:00,141.127,86.081,86.081,86.081,86.081
2018-01-24 00:00:00,140.534,86.725,86.725,86.725,86.725
2018-01-25 00:00:00,141.392,87.154,87.154,87.154,87.154
2018-01-26 00:00:00,140.651,87.278,87.278,87.278,87.278
2018-01-29 00:00:00,139.982,86.766,86.766,86.766,86.766
2018-01-30 00:00:00,140.114,85.965,85.965,85.965,85.965
2018-01-31 00:00:00,140.132,86.051,86.051,86.051,86.051
2018-02-01 00:00:00,138.476,85.612,85.612,85.612,85.612
2018-02-02 00:00:00,137.693,85.114,85.114,85.114,85.114
2018-02-05 00:00:00,139.56,84.344,84.344,84.344,84.344
2018-02-06 00:00:00,138.351,82.991,82.991,82.991,82.991
2018-02-07 00:00:00,137.957,83.012,83.012,83.012,83.012
2018-02-08 00:00:00,137.252,82.053,82.053,82.053,82.053
2018-02-09 00:00:00,136.206,79.477,79.477,79.477,79.477
2018-02-12 00:00:00,136.106,81.34,81.34,81.34,81.34
2018-02-13 00:00:00,136.708,80.678,80.678,80.678,80.678
2018-02-14 00:00:00,135.477,81.069,81.069,81.069,81.069
2018-02-15 00:00:00,135.433,81.815,81.815,81.815,81.815
2018-02-16 00:00:00,137.189,81.77,81.77,81.77,81.77
2018-02-20 00:00:00,137.054,81.918,81.918,81.918,81.918
2018-02-21 00:00:00,135.816,80.286,80.286,80.286,80.286
2018-02-22 00:00:00,136.32,80.326,80.326,80.326,80.326
2018-02-23 00:00:00,137.387,80.634,80.634,80.634,80.634
2018-02-26 00:00:00,137.602,81.016,81.016,81.016,81.016
2018-02-27 00:00:00,136.91,80.678,80.678,80.678,80.678
2018-02-28 00:00:00,137.465,80.402,80.402,80.402,80.402
2018-03-01 00:00:00,138.3,79.072,79.072,79.072,79.072
2018-03-02 00:00:00,137.379,79.116,79.116,79.116,79.116
2018-03-05 00:00:00,137.211,79.369,79.369,79.369,79.369
2018-03-06 00:00:00,137.615,79.772,79.772,79.772,79.772
2018-03-07 00:00:00,136.925,79.245,79.245,79.245,79.245
2018-03-08 00:00:00,136.985,79.081,79.081,79.081,79.081
2018-03-09 00:00:00,136.631,80.008,80.008,80.008,80.008
2018-03-12 00:00:00,136.933,79.834,79.834,79.834,79.834
2018-03-13 00:00:00,137.174,79.405,79.405,79.405,79.405
2018-03-14 00:00:00,137.752,79.311,79.311,79.311,79.311
2018-03-15 00:00:00,137.264,78.875,78.875,78.875,78.875
2018-03-16 00:00:00,136.908,79.209,79.209,79.209,79.209
2018-03-19 00:00:00,136.828,78.858,78.858,78.858,78.858
2018-03-20 00:00:00,136.225,78.813,78.813,78.813,78.813
2018-03-21 00:00:00,136.319,79.229,79.229,79.229,79.229
2018-03-22 00:00:00,137.256,78.714,78.714,78.714,78.714
2018-03-23 00:00:00,136.51,78.696,78.696,78.696,78.696
2018-03-26 00:00:00,135.816,78.493,78.493,78.493,78.493
2018-03-27 00:00:00,137.016,78.714,78.714,78.714,78.714
2018-03-28 00:00:00,136.185,78.346,78.346,78.346,78.346
2018-03-29 00:00:00,136.773,78.609,78.609,78.609,78.609
2018-04-02 00:00:00,137.03,78.194,78.194,78.194,78.194
2018-04-03 00:00:00,136.337,78.318,78.318,78.318,78.318
2018-04-04 00:00:00,135.804,78.48,78.48,78.48,78.48
2018-04-05 00:00:00,135.268,79.324,79.324,79.324,79.324
2018-04-06 00:00:00,136.237,78.954,78.954,78.954,78.954
2018-04-09 00:00:00,137.538,79.518,79.518,79.518,79.518
2018-04-10 00:00:00,137.047,80.039,80.039,80.039,80.039
2018-04-11 00:00:00,137.334,80.714,80.714,80.714,80.714
2018-04-12 00:00:00,136.421,81.184,81.184,81.184,81.184
2018-04-13 00:00:00,136.668,81.639,81.639,81.639,81.639
2018-04-16 00:00:00,136.725,81.844,81.844,81.844,81.844
2018-04-17 00:00:00,138.557,82.287,82.287,82.287,82.287
2018-04-18 00:00:00,138.026,83.523,83.523,83.523,83.523
2018-04-19 00:00:00,137.369,83.553,83.553,83.553,83.553
2018-04-20 00:00:00,136.43,83.082,83.082,83.082,83.082
2018-04-23 00:00:00,134.39,83.26,83.26,83.26,83.26
2018-04-24 00:00:00,133.893,83.658,83.658,83.658,83.658
2018-04-25 00:00:00,133.384,83.436,83.436,83.436,83.436
2018-04-26 00:00:00,134.025,84.342,84.342,84.342,84.342
2018-04-27 00:00:00,134.456,84.132,84.132,84.132,84.132
2018-04-30 00:00:00,134.532,84.126,84.126,84.126,84.126
2018-05-01 00:00:00,134.415,83.68,83.68,83.68,83.68
2018-05-02 00:00:00,134.55,83.796,83.796,83.796,83.796
2018-05-03 00:00:00,134.891,83.473,83.473,83.473,83.473
2018-05-04 00:00:00,134.824,83.702,83.702,83.702,83.702
2018-05-07 00:00:00,135.753,83.894,83.894,83.894,83.894
2018-05-08 00:00:00,134.712,83.358,83.358,83.358,83.358
2018-05-09 00:00:00,134.325,83.814,83.814,83.814,83.814
2018-05-10 00:00:00,134.753,84.194,84.194,84.194,84.194
2018-05-11 00:00:00,134.91,84.757,84.757,84.757,84.757
2018-05-14 00:00:00,134.286,84.791,84.791,84.791,84.791
2018-05-15 00:00:00,133.207,85.386,85.386,85.386,85.386
2018-05-16 00:00:00,131.821,85.262,85.262,85.262,85.262
2018-05-17 00:00:00,131.551,85.57,85.57,85.57,85.57
2018-05-18 00:00:00,132.358,85.478,85.478,85.478,85.478
2018-05-21 00:00:00,132.294,85.679,85.679,85.679,85.679
2018-05-22 00:00:00,132.405,86.078,86.078,86.078,86.078
2018-05-23 00:00:00,133.381,85.603,85.603,85.603,85.603
2018-05-24 00:00:00,133.717,85.327,85.327,85.327,85.327
2018-05-25 00:00:00,134.255,84.474,84.474,84.474,84.474
2018-05-29 00:00:00,136.549,83.895,83.895,83.895,83.895
2018-05-30 00:00:00,134.695,84.699,84.699,84.699,84.699
2018-05-31 00:00:00,134.505,84.65,84.65,84.65,84.65
2018-06-01 00:00:00,134.22,84.478,84.478,84.478,84.478
2018-06-04 00:00:00,133.58,84.384,84.384,84.384,84.384
2018-06-05 00:00:00,133.708,84.76,84.76,84.76,84.76
2018-06-06 00:00:00,133.54,84.527,84.527,84.527,84.527
2018-06-07 00:00:00,134.278,84.787,84.787,84.787,84.787
2018-06-08 00:00:00,133.817,84.712,84.712,84.712,84.712
2018-06-11 00:00:00,133.717,84.816,84.816,84.816,84.816
2018-06-12 00:00:00,133.569,85.248,85.248,85.248,85.248
2018-06-13 00:00:00,133.514,85.281,85.281,85.281,85.281
2018-06-14 00:00:00,134.03,85.552,85.552,85.552,85.552
2018-06-15 00:00:00,134.311,85.338,85.338,85.338,85.338
2018-06-18 00:00:00,134.352,85.263,85.263,85.263,85.263
2018-06-19 00:00:00,134.565,84.273,84.273,84.273,84.273
2018-06-20 00:00:00,133.969,84.578,84.578,84.578,84.578
2018-12-03 00:00:00,129.726,74.311,74.311,74.311,74.311
2018-12-04 00:00:00,130.602,73.072,73.072,73.072,73.072
2018-12-06 00:00:00,130.667,71.897,71.897,71.897,71.897
2018-12-07 00:00:00,130.33,74.125,74.125,74.125,74.125
2018-12-10 00:00:00,130.662,71.954,71.954,71.954,71.954
2018-12-11 00:00:00,130.339,73.044,73.044,73.044,73.044
2018-12-12 00:00:00,130.569,72.465,72.465,72.465,72.465
2018-12-13 00:00:00,130.463,73.019,73.019,73.019,73.019
2018-12-14 00:00:00,130.826,71.971,71.971,71.971,71.971
2018-12-17 00:00:00,131.243,71.423,71.423,71.423,71.423
2018-12-18 00:00:00,132.042,69.575,69.575,69.575,69.575
2018-12-19 00:00:00,133.049,68.786,68.786,68.786,68.786
2018-12-20 00:00:00,132.047,66.168,66.168,66.168,66.168
2018-12-21 00:00:00,132.357,65.458,65.458,65.458,65.458
2018-12-24 00:00:00,133.327,64.784,64.784,64.784,64.784
2018-12-26 00:00:00,132.42,66.402,66.402,66.402,66.402
2018-12-27 00:00:00,132.854,65.186,65.186,65.186,65.186
2018-12-28 00:00:00,133.482,67.3,67.3,67.3,67.3
2018-12-31 00:00:00,133.797,66.912,66.912,66.912,66.912
2019-01-02 00:00:00,134.692,68.425,68.425,68.425,68.425
2019-01-03 00:00:00,135.525,68.574,68.574,68.574,68.574
2019-01-04 00:00:00,134.041,71.89,71.89,71.89,71.89
2019-01-07 00:00:00,133.841,75.135,75.135,75.135,75.135
2019-01-08 00:00:00,130.268,76.105,76.105,76.105,76.105
2019-01-09 00:00:00,130.483,77.099,77.099,77.099,77.099
2019-01-10 00:00:00,130.183,76.167,76.167,76.167,76.167
2019-01-11 00:00:00,130.531,75.32,75.32,75.32,75.32
2019-01-14 00:00:00,130.442,74.026,74.026,74.026,74.026
2019-03-07 00:00:00,136.786,76.62,76.62,76.62,76.62
2019-03-08 00:00:00,137.001,76.297,76.297,76.297,76.297
2019-03-11 00:00:00,136.743,76.703,76.703,76.703,76.703
2019-03-12 00:00:00,137.478,77.996,77.996,77.996,77.996
2019-03-13 00:00:00,137.116,77.386,77.386,77.386,77.386
2019-03-14 00:00:00,136.927,78.111,78.111,78.111,78.111
2019-03-15 00:00:00,136.442,78.431,78.431,78.431,78.431
2019-03-18 00:00:00,136.23,78.908,78.908,78.908,78.908
2019-03-19 00:00:00,136.294,78.873,78.873,78.873,78.873
2019-03-20 00:00:00,137.451,79.416,79.416,79.416,79.416
2019-03-21 00:00:00,137.556,79.481,79.481,79.481,79.481
2019-03-22 00:00:00,138.68,78.817,78.817,78.817,78.817
2019-03-25 00:00:00,139.587,78.692,78.692,78.692,78.692
2019-03-26 00:00:00,139.17,78.608,78.608,78.608,78.608
2019-03-27 00:00:00,139.94,78.918,78.918,78.918,78.918
2019-03-28 00:00:00,139.3,78.432,78.432,78.432,78.432
2019-03-29 00:00:00,139.095,78.332,78.332,78.332,78.332
2019-04-01 00:00:00,137.732,79.285,79.285,79.285,79.285
2019-04-02 00:00:00,138.165,79.312,79.312,79.312,79.312
2019-04-03 00:00:00,137.519,79.796,79.796,79.796,79.796
2019-04-04 00:00:00,137.533,79.344,79.344,79.344,79.344
2019-04-05 00:00:00,137.832,80.144,80.144,80.144,80.144
2019-04-08 00:00:00,137.374,79.74,79.74,79.74,79.74
2019-04-09 00:00:00,136.452,79.623,79.623,79.623,79.623
2019-04-10 00:00:00,137.706,79.75,79.75,79.75,79.75
2019-04-11 00:00:00,137.488,79.625,79.625,79.625,79.625
2019-04-12 00:00:00,136.569,79.662,79.662,79.662,79.662
2019-04-15 00:00:00,136.554,79.475,79.475,79.475,79.475
2019-04-16 00:00:00,136.053,79.505,79.505,79.505,79.505
2019-04-17 00:00:00,135.942,79.554,79.554,79.554,79.554
2019-04-18 00:00:00,136.473,79.712,79.712,79.712,79.712
2019-04-22 00:00:00,136.08,80.103,80.103,80.103,80.103
2019-04-23 00:00:00,136.413,80.508,80.508,80.508,80.508
2019-04-24 00:00:00,137.17,86.43,86.43,86.43,86.43
2019-04-25 00:00:00,136.844,80.485,80.485,80.485,80.485
2019-04-26 00:00:00,137.355,80.161,80.161,80.161,80.161
2019-04-29 00:00:00,136.974,80.284,80.284,80.284,80.284
2019-04-30 00:00:00,137.302,80.08,80.08,80.08,80.08
2019-05-01 00:00:00,137.268,78.417,78.417,78.417,78.417
2019-05-02 00:00:00,136.787,77.42,77.42,77.42,77.42
2019-05-03 00:00:00,136.714,78.192,78.192,78.192,78.192
2019-05-06 00:00:00,137.442,78.437,78.437,78.437,78.437
2019-05-07 00:00:00,137.84,77.99,77.99,77.99,77.99
2019-05-08 00:00:00,137.415,78.024,78.024,78.024,78.024
2019-05-09 00:00:00,137.945,77.967,77.967,77.967,77.967
2019-05-10 00:00:00,137.605,78.083,78.083,78.083,78.083
2019-05-13 00:00:00,138.812,76.983,76.983,76.983,76.983
2019-05-14 00:00:00,137.261,77.86,77.86,77.86,77.86
2019-05-15 00:00:00,137.117,77.53,77.53,77.53,77.53
2019-05-16 00:00:00,136.818,78.044,78.044,78.044,78.044
2019-05-17 00:00:00,136.974,78.179,78.179,78.179,78.179
2019-05-20 00:00:00,136.945,78.24,78.24,78.24,78.24
2019-05-21 00:00:00,136.77,77.823,77.823,77.823,77.823
2019-05-22 00:00:00,137.472,77.508,77.508,77.508,77.508
2019-05-23 00:00:00,138.388,75.173,75.173,75.173,75.173
2019-05-24 00:00:00,138.455,76.026,76.026,76.026,76.026
2019-05-28 00:00:00,139.165,76.419,76.419,76.419,76.419
2019-05-29 00:00:00,139.262,74.856,74.856,74.856,74.856
2019-05-30 00:00:00,139.913,75.071,75.071,75.071,75.071
2019-05-31 00:00:00,141.376,74.045,74.045,74.045,74.045
2019-06-03 00:00:00,142.304,73.537,73.537,73.537,73.537
2019-06-04 00:00:00,140.963,74.222,74.222,74.222,74.222
2019-06-05 00:00:00,140.546,73.067,73.067,73.067,73.067
2019-06-06 00:00:00,140.839,73.517,73.517,73.517,73.517
2019-06-07 00:00:00,141.301,74.343,74.343,74.343,74.343
2019-06-10 00:00:00,140.432,74.418,74.418,74.418,74.418
2019-06-11 00:00:00,140.751,74.662,74.662,74.662,74.662
2019-06-12 00:00:00,141.096,73.014,73.014,73.014,73.014
2019-06-13 00:00:00,137.973,72.674,72.674,72.674,72.674
2019-06-14 00:00:00,138.46,72.217,72.217,72.217,72.217
2019-06-17 00:00:00,138.087,71.249,71.249,71.249,71.249
2019-06-18 00:00:00,138.72,72.29,72.29,72.29,72.29
2019-06-19 00:00:00,139.298,73.12,73.12,73.12,73.12
2019-06-20 00:00:00,139.677,73.314,73.314,73.314,73.314
2019-06-21 00:00:00,139.323,74.496,74.496,74.496,74.496
2019-06-24 00:00:00,140.093,74.789,74.789,74.789,74.789
2019-06-25 00:00:00,140.645,74.454,74.454,74.454,74.454
2019-06-26 00:00:00,139.541,75.312,75.312,75.312,75.312
2019-06-27 00:00:00,139.992,75.189,75.189,75.189,75.189
2019-06-28 00:00:00,139.74,74.84,74.84,74.84,74.84
2019-07-01 00:00:00,139.327,75.343,75.343,75.343,75.343
2019-07-02 00:00:00,140.171,75.426,75.426,75.426,75.426
2019-07-03 00:00:00,140.709,74.498,74.498,74.498,74.498
2019-07-05 00:00:00,139.379,74.641,74.641,74.641,74.641
2019-07-08 00:00:00,139.468,74.238,74.238,74.238,74.238
2019-07-09 00:00:00,139.219,74.441,74.441,74.441,74.441
2019-08-19 00:00:00,146.556,65.109,65.109,65.109,65.109
2019-08-20 00:00:00,147.343,65.353,65.353,65.353,65.353
2019-08-21 00:00:00,148.234,67.191,67.191,67.191,67.191
2019-08-22 00:00:00,147.475,67.409,67.409,67.409,67.409
2019-08-23 00:00:00,148.968,66.654,66.654,66.654,66.654
