Unnamed: 0,Unnamed: 1,Unnamed: 2
Company,TFCF America Inc,
Ticker,TFCFA,
CUSIP,90131HBK0 Corp,
Rating,A-,
Issue Date,7/27/2007,
Maturity Date,3/1/2037,
Coupon ,6.15,
,,
Date,Mid Price,Mid YTM
2008-06-25 00:00:00,91.169,6.857
2008-06-26 00:00:00,91.1,6.863
2008-06-27 00:00:00,91.189,6.855
2008-06-30 00:00:00,90.161,6.945
2008-07-01 00:00:00,89.24,7.026
2008-07-02 00:00:00,89.577,6.997
2008-07-03 00:00:00,89.639,6.991
2008-07-04 00:00:00,89.606,6.994
2008-07-07 00:00:00,88.903,7.057
2008-07-08 00:00:00,89.978,6.961
2008-07-09 00:00:00,90.133,6.948
2008-07-10 00:00:00,90.497,6.916
2008-07-11 00:00:00,89.177,7.032
2008-07-14 00:00:00,89.662,6.989
2008-07-15 00:00:00,88.869,7.06
2008-07-16 00:00:00,88.101,7.13
2008-07-17 00:00:00,87.627,7.173
2008-07-18 00:00:00,87.69,7.167
2008-07-21 00:00:00,88.47,7.096
2008-07-22 00:00:00,88.044,7.135
2008-07-23 00:00:00,88.854,7.062
2008-07-24 00:00:00,89.002,7.049
2008-07-25 00:00:00,87.566,7.179
2008-07-28 00:00:00,87.731,7.164
2008-07-29 00:00:00,87.448,7.19
2008-07-30 00:00:00,87.638,7.173
2008-07-31 00:00:00,88.971,7.052
2008-08-01 00:00:00,89.043,7.045
2008-08-04 00:00:00,88.663,7.08
2008-08-05 00:00:00,88.041,7.136
2008-08-06 00:00:00,87.497,7.186
2008-08-07 00:00:00,89.063,7.044
2008-08-08 00:00:00,88.975,7.052
2008-08-11 00:00:00,87.794,7.159
2008-08-12 00:00:00,88.511,7.094
2008-08-13 00:00:00,88.12,7.129
2008-08-14 00:00:00,89.025,7.048
2008-08-15 00:00:00,89.47,7.008
2008-08-18 00:00:00,89.577,6.998
2008-08-19 00:00:00,89.379,7.016
2008-08-20 00:00:00,89.821,6.977
2008-08-21 00:00:00,89.589,6.998
2008-08-22 00:00:00,89.171,7.035
2008-08-25 00:00:00,89.95,6.966
2008-08-26 00:00:00,90.264,6.938
2008-08-27 00:00:00,90.125,6.951
2008-08-28 00:00:00,90.126,6.95
2008-08-29 00:00:00,89.866,6.973
2008-09-01 00:00:00,89.946,6.966
2008-09-02 00:00:00,90.352,6.931
2008-09-03 00:00:00,90.757,6.895
2008-09-04 00:00:00,91.369,6.842
2008-09-05 00:00:00,90.312,6.934
2008-09-08 00:00:00,90.558,6.913
2008-09-09 00:00:00,90.072,6.955
2008-09-10 00:00:00,89.203,7.032
2008-09-11 00:00:00,89.512,7.005
2008-09-12 00:00:00,88.243,7.119
2008-09-15 00:00:00,87.376,7.199
2008-09-16 00:00:00,87.173,7.217
2008-09-17 00:00:00,85.281,7.396
2008-09-18 00:00:00,80.12,7.918
2008-09-19 00:00:00,80.418,7.886
2008-09-22 00:00:00,80.732,7.853
2008-09-23 00:00:00,79.439,7.991
2008-09-24 00:00:00,76.951,8.266
2008-09-25 00:00:00,77.001,8.261
2008-09-26 00:00:00,74.38,8.567
2008-09-29 00:00:00,80.06,7.925
2008-09-30 00:00:00,76.007,8.375
2008-10-01 00:00:00,75.27,8.461
2008-10-02 00:00:00,76.287,8.343
2008-10-03 00:00:00,75.99,8.377
2008-10-06 00:00:00,74.121,8.599
2008-10-07 00:00:00,75.209,8.469
2008-10-08 00:00:00,74.704,8.529
2008-10-09 00:00:00,70.414,9.067
2008-10-10 00:00:00,71.193,8.965
2008-10-13 00:00:00,69.344,9.21
2008-10-14 00:00:00,68.283,9.356
2008-10-15 00:00:00,66.715,9.578
2008-10-16 00:00:00,66.449,9.617
2008-10-17 00:00:00,65.052,9.824
2008-10-21 00:00:00,66.844,9.56
2008-10-22 00:00:00,70.641,9.038
2008-10-23 00:00:00,73.993,8.615
2008-10-24 00:00:00,74.164,8.594
2008-10-27 00:00:00,74.266,8.582
2008-10-28 00:00:00,73.095,8.725
2008-10-29 00:00:00,73.079,8.727
2008-10-30 00:00:00,72.221,8.835
2008-10-31 00:00:00,71.531,8.923
2008-11-03 00:00:00,71.874,8.879
2008-11-04 00:00:00,73.141,8.72
2008-11-05 00:00:00,74.674,8.534
2008-11-06 00:00:00,75.287,8.461
2008-11-07 00:00:00,74.704,8.53
2008-11-10 00:00:00,74.238,8.586
2008-11-11 00:00:00,74.586,8.545
2008-11-12 00:00:00,75.507,8.436
2008-11-13 00:00:00,74.451,8.561
2008-11-14 00:00:00,75.476,8.439
2008-11-17 00:00:00,75.586,8.427
2008-11-18 00:00:00,74.908,8.507
2008-11-19 00:00:00,74.172,8.595
2008-11-20 00:00:00,77.291,8.231
2008-11-21 00:00:00,75.026,8.493
2008-11-24 00:00:00,73.655,8.658
2008-11-25 00:00:00,72.805,8.763
2008-11-26 00:00:00,74.492,8.557
2008-11-27 00:00:00,73.695,8.654
2008-11-28 00:00:00,73.999,8.617
2008-12-01 00:00:00,75.638,8.421
2008-12-02 00:00:00,74.475,8.559
2008-12-03 00:00:00,74.873,8.512
2008-12-04 00:00:00,76.779,8.29
2008-12-05 00:00:00,76.466,8.326
2008-12-08 00:00:00,76.835,8.284
2008-12-09 00:00:00,77.313,8.229
2008-12-10 00:00:00,77.069,8.257
2008-12-11 00:00:00,71.203,8.968
2008-12-12 00:00:00,71.795,8.892
2008-12-15 00:00:00,73.531,8.675
2008-12-16 00:00:00,77.233,8.239
2008-12-17 00:00:00,84.685,7.457
2008-12-18 00:00:00,85.228,7.404
2008-12-19 00:00:00,89.189,7.036
2008-12-22 00:00:00,88.073,7.137
2008-12-23 00:00:00,87.363,7.203
2008-12-24 00:00:00,86.317,7.301
2008-12-25 00:00:00,85.555,7.373
2008-12-26 00:00:00,85.716,7.358
2008-12-29 00:00:00,86.64,7.27
2008-12-30 00:00:00,85.495,7.379
2008-12-31 00:00:00,84.123,7.513
2009-01-01 00:00:00,83.706,7.554
2009-01-02 00:00:00,82.307,7.695
2009-01-05 00:00:00,81.302,7.799
2009-01-06 00:00:00,81.073,7.823
2009-01-07 00:00:00,85.884,7.342
2009-01-08 00:00:00,89.811,6.981
2009-01-09 00:00:00,90.022,6.962
2009-01-12 00:00:00,90.446,6.925
2009-01-13 00:00:00,88.02,7.143
2009-01-14 00:00:00,88.004,7.145
2009-01-15 00:00:00,89.383,7.02
2009-01-16 00:00:00,88.725,7.079
2009-01-19 00:00:00,90.034,6.962
2009-01-20 00:00:00,88.395,7.109
2009-01-21 00:00:00,85.603,7.37
2009-01-22 00:00:00,84.247,7.502
2009-01-23 00:00:00,83.889,7.537
2009-01-26 00:00:00,83.097,7.616
2009-01-27 00:00:00,89.185,7.038
2009-01-28 00:00:00,90.494,6.922
2009-01-29 00:00:00,87.075,7.231
2009-01-30 00:00:00,86.839,7.253
2009-02-02 00:00:00,89.152,7.041
2009-02-03 00:00:00,87.268,7.213
2009-02-04 00:00:00,87.861,7.159
2009-02-05 00:00:00,86.417,7.293
2009-02-06 00:00:00,85.418,7.389
2009-02-09 00:00:00,85.75,7.357
2009-02-10 00:00:00,85.029,7.427
2009-02-11 00:00:00,85.743,7.358
2009-02-12 00:00:00,85.246,7.406
2009-02-13 00:00:00,83.729,7.555
2009-02-16 00:00:00,83.807,7.547
2009-02-17 00:00:00,85.472,7.384
2009-02-18 00:00:00,84.821,7.448
2009-02-19 00:00:00,79.381,8.006
2009-02-20 00:00:00,79.477,7.996
2009-02-23 00:00:00,79.806,7.961
2009-02-24 00:00:00,79.82,7.959
2009-02-25 00:00:00,78.6,8.093
2009-02-26 00:00:00,77.594,8.205
2009-02-27 00:00:00,77.743,8.188
2009-03-02 00:00:00,78.537,8.1
2009-03-03 00:00:00,78.336,8.122
2009-03-04 00:00:00,77.689,8.194
2009-03-05 00:00:00,79.156,8.032
2009-03-06 00:00:00,78.563,8.097
2009-03-09 00:00:00,78.361,8.119
2009-03-10 00:00:00,77.271,8.241
2009-03-11 00:00:00,78.132,8.145
2009-03-12 00:00:00,72.325,8.834
2009-03-13 00:00:00,71.541,8.934
2009-03-16 00:00:00,71.165,8.983
2009-03-17 00:00:00,70.68,9.046
2009-03-18 00:00:00,72.61,8.798
2009-03-19 00:00:00,72.158,8.855
2009-03-20 00:00:00,71.215,8.976
2009-03-23 00:00:00,69.866,9.154
2009-03-24 00:00:00,70.105,9.123
2009-03-25 00:00:00,69.481,9.207
2009-03-26 00:00:00,70.485,9.072
2009-03-27 00:00:00,70.266,9.101
2009-03-30 00:00:00,70.281,9.099
2009-03-31 00:00:00,70.439,9.079
2009-04-01 00:00:00,70.646,9.051
2009-04-02 00:00:00,70.188,9.112
2009-04-03 00:00:00,69.135,9.254
2009-04-06 00:00:00,68.91,9.285
2009-04-07 00:00:00,68.797,9.301
2009-04-08 00:00:00,69.716,9.176
2009-04-09 00:00:00,68.738,9.309
2009-04-10 00:00:00,69.11,9.258
2009-04-13 00:00:00,69.723,9.175
2009-04-14 00:00:00,69.289,9.234
2009-04-15 00:00:00,71.85,8.896
2009-04-16 00:00:00,71.926,8.886
2009-04-17 00:00:00,71.239,8.975
2009-04-20 00:00:00,71.586,8.93
2009-04-21 00:00:00,71.383,8.956
2009-04-22 00:00:00,72.038,8.872
2009-04-23 00:00:00,72.086,8.866
2009-04-24 00:00:00,71.618,8.926
2009-04-27 00:00:00,73.731,8.661
2009-04-28 00:00:00,72.24,8.847
2009-04-29 00:00:00,72.462,8.819
2009-04-30 00:00:00,71.973,8.881
2009-05-01 00:00:00,72.772,8.78
2009-05-04 00:00:00,74.86,8.525
2009-05-05 00:00:00,74.353,8.586
2009-05-06 00:00:00,74.917,8.518
2009-05-07 00:00:00,74.813,8.531
2009-05-08 00:00:00,75.689,8.427
2009-05-11 00:00:00,75.819,8.412
2009-05-12 00:00:00,76.987,8.277
2009-05-13 00:00:00,77.685,8.198
2009-05-14 00:00:00,75.241,8.48
2009-05-15 00:00:00,75.287,8.475
2009-05-18 00:00:00,74.197,8.606
2009-05-19 00:00:00,75.114,8.495
2009-05-20 00:00:00,76.919,8.285
2009-05-21 00:00:00,74.676,8.548
2009-05-22 00:00:00,74.371,8.585
2009-05-25 00:00:00,75.553,8.444
2009-05-26 00:00:00,77.044,8.271
2009-05-27 00:00:00,74.794,8.534
2009-05-28 00:00:00,75.541,8.446
2009-05-29 00:00:00,79.217,8.029
2009-06-01 00:00:00,75.934,8.4
2009-06-02 00:00:00,76.334,8.353
2009-06-03 00:00:00,77.272,8.246
2009-06-04 00:00:00,75.6,8.439
2009-06-05 00:00:00,74.868,8.526
2009-06-08 00:00:00,80.287,7.914
2009-06-09 00:00:00,81.087,7.829
2009-06-10 00:00:00,79.871,7.959
2009-06-11 00:00:00,80.884,7.851
2009-06-12 00:00:00,82.001,7.735
2009-06-15 00:00:00,85.498,7.386
2009-06-16 00:00:00,87.097,7.234
2009-06-17 00:00:00,86.204,7.318
2009-06-18 00:00:00,84.328,7.5
2009-06-19 00:00:00,84.818,7.452
2009-06-22 00:00:00,85.691,7.368
2009-06-23 00:00:00,81.455,7.792
2009-06-24 00:00:00,81.763,7.76
2009-06-25 00:00:00,83.492,7.584
2009-06-26 00:00:00,82.511,7.683
2009-06-29 00:00:00,83.096,7.624
2009-06-30 00:00:00,83.465,7.587
2009-07-01 00:00:00,83.607,7.573
2009-07-02 00:00:00,85.334,7.403
2009-07-03 00:00:00,85.611,7.376
2009-07-06 00:00:00,85.164,7.419
2009-07-07 00:00:00,85.857,7.352
2009-07-08 00:00:00,87.196,7.226
2009-07-09 00:00:00,86.276,7.313
2009-07-10 00:00:00,87.021,7.242
2009-07-13 00:00:00,86.33,7.308
2009-07-14 00:00:00,85.295,7.407
2009-07-15 00:00:00,83.498,7.584
2009-07-16 00:00:00,85.249,7.412
2009-07-17 00:00:00,84.032,7.531
2009-07-20 00:00:00,83.703,7.564
2009-07-21 00:00:00,84.21,7.514
2009-07-22 00:00:00,83.284,7.606
2009-07-23 00:00:00,82.229,7.714
2009-07-24 00:00:00,82.986,7.637
2009-07-27 00:00:00,84.441,7.491
2009-07-28 00:00:00,86.789,7.265
2009-07-29 00:00:00,87.922,7.159
2009-07-30 00:00:00,89.399,7.024
2009-07-31 00:00:00,93.403,6.676
2009-08-03 00:00:00,91.68,6.823
2009-08-04 00:00:00,91.797,6.813
2009-08-05 00:00:00,90.143,6.958
2009-08-06 00:00:00,96.45,6.426
2009-08-07 00:00:00,95.506,6.502
2009-08-10 00:00:00,97.085,6.376
